job_id,job_role,industry,country,year,automation_risk_percent,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,wage_volatility_index,ai_disruption_intensity,city,experience_level,education_level,years_experience,years_of_experience,salary_impact,salary_growth_pct,skill_pressure_index,experience_numeric,salary_per_year_exp,custom_risk_score,custom_risk_label
128,5,4,1,2025,52.94,99.12,97504.0,88571.0,-9.16,9.92,64.7,51.27,3,1.66,27.142338,49,1,4,14,12,-8933.0,-9.161675418444371,75.265,4,6813.153846153846,0.7329813025140314,2
129,6,3,8,2026,26.15,22.05,143786.0,137390.0,-4.45,16.89,15.21,96.91,2,6.37,25.341964999999995,38,2,0,3,5,-6396.0,-4.44827730098897,20.518,2,22898.33333333333,0.41493806250207566,1
130,4,2,10,2022,71.87,99.49,50477.0,45655.0,-9.55,-0.71,72.64,15.39,5,14.21,11.060793,58,0,1,1,1,-4822.0,-9.552865661588443,81.17399999999999,1,22827.5,0.6752283218757263,2
131,8,7,1,2020,67.11,22.38,57613.0,69706.0,20.99,22.96,18.23,87.75,5,15.48,58.889025,49,2,0,5,5,12093.0,20.99005432801625,30.291,2,11617.666666666666,0.40617714456510906,1
132,1,2,1,2026,43.59,88.87,33454.0,40340.0,20.58,8.34,68.97,55.09,5,2.86,24.013731000000003,49,0,0,1,2,6886.0,20.58348777425719,66.91250000000001,1,13446.666666666666,0.7308757596891501,2
133,2,6,5,2024,6.09,37.27,36904.0,44106.0,19.51,22.95,17.29,22.02,4,0.33,1.341018,20,0,1,0,0,7202.0,19.515499674832,25.493,1,44106.0,0.24445551459599482,0
134,6,2,1,2025,57.83,85.12,136612.0,127389.0,-6.75,-0.31,84.22,34.78,3,25.27,20.113274,51,1,2,13,12,-9223.0,-6.751237080197933,70.68450000000001,4,9799.153846153846,0.6963501710338414,2
135,7,7,5,2020,47.46,26.7,84164.0,102893.0,22.25,16.09,86.55,86.73,4,5.91,41.16205800000001,22,2,1,3,3,18729.0,22.25298227270568,27.7335,2,25723.25,0.5956627146225631,1
136,6,1,8,2023,59.59,69.75,90731.0,93130.0,2.64,11.49,24.27,88.09,2,13.82,52.492831,64,0,4,2,4,2399.0,2.6440797522346275,59.3285,1,18626.0,0.6433861379562286,1
137,3,5,12,2026,71.03,82.58,107248.0,126763.0,18.2,-3.17,24.47,81.8,4,12.07,58.10254,18,2,1,2,4,19515.0,18.19614351782784,69.6935,2,25352.6,0.6803560160738599,2
138,9,7,4,2022,83.25,0.64,97407.0,107654.0,10.52,5.46,66.86,25.98,2,1.91,21.62835,29,2,1,4,4,10247.0,10.519777839374994,17.352500000000003,2,21530.8,0.21312477167812424,0
139,2,5,12,2021,44.38,77.98,267408.0,252979.0,-5.4,20.77,96.67,34.19,4,2.49,15.173522,18,1,2,11,15,-14429.0,-5.3958744689762455,59.9365,4,15811.1875,0.6580319484573744,1
140,5,7,12,2020,54.28,10.25,373138.0,349389.0,-6.36,6.94,37.09,70.82,4,4.46,38.441096,18,1,3,11,11,-23749.0,-6.364669371653382,18.1875,4,29115.75,0.31706685264521267,0
141,6,3,3,2021,14.71,34.59,67473.0,80831.0,19.8,8.77,78.24,2.46,3,5.59,0.3618659999999999,53,2,4,6,7,13358.0,19.797548649089265,26.264000000000003,2,10103.875,0.3220085682973,0
142,4,0,13,2024,11.55,48.86,118087.0,146671.0,24.21,23.81,34.63,99.71,3,5.55,11.516505,26,2,4,7,7,28584.0,24.205882103872568,34.9015,2,18333.875,0.5954103151672145,1
143,3,6,4,2021,39.83,16.36,117486.0,132603.0,12.87,12.08,17.41,68.05,1,10.21,27.104315,43,2,1,2,4,15117.0,12.86706501200143,20.1315,2,26520.6,0.3055760353359237,0
144,1,7,5,2024,70.82,95.09,87394.0,98590.0,12.81,4.01,47.78,63.85,2,6.5,45.21857,8,0,4,4,3,11196.0,12.81094812000824,76.9475,1,24647.5,0.7354322340672842,2
145,9,1,5,2026,52.83,98.4,399754.0,421483.0,5.44,8.52,29.18,3.11,1,2.41,1.643013,16,1,2,12,14,21729.0,5.435592889627121,74.8875,4,28098.866666666665,0.4723323702301484,1
146,2,5,5,2023,45.62,86.44,50084.0,55622.0,11.06,9.57,79.38,84.48,2,3.43,38.539776,37,0,2,2,0,5538.0,11.057423528472167,65.8245,1,55622.0,0.8495832087941284,2
147,4,0,1,2024,63.27,13.12,48030.0,59497.0,23.88,12.09,81.69,48.15,5,1.97,30.464505,51,2,2,5,4,11467.0,23.87466166978972,21.477500000000003,2,11899.4,0.38425824449536716,1
148,6,7,12,2022,18.21,68.56,85985.0,87196.0,1.41,-9.31,15.78,58.2,3,0.4,10.59822,0,0,3,2,3,1211.0,1.4083851834622316,48.266000000000005,1,21799.0,0.5001959416824415,1
149,9,5,8,2022,43.83,31.04,225476.0,228516.0,1.35,-19.24,64.0,29.17,2,4.52,12.785211,64,3,1,6,5,3040.0,1.3482587947275986,29.62,3,38086.0,0.3589385938693501,1
150,2,4,2,2020,48.65,77.99,137465.0,128285.0,-6.68,4.52,31.78,98.67,5,9.67,48.002955,60,2,0,5,5,-9180.0,-6.678063507074528,61.874,2,21380.83333333333,0.7292816578658962,2
151,0,4,4,2025,19.97,61.82,64063.0,78082.0,21.88,5.27,39.38,51.77,4,2.21,10.338469,29,0,2,0,1,14019.0,21.88314627788271,44.5085,1,39041.0,0.5165952641891667,1
152,4,5,3,2026,16.15,3.32,94393.0,95691.0,1.38,2.19,61.08,68.95,2,10.02,11.135425,7,2,0,3,3,1298.0,1.3751019673068976,6.891,2,23922.75,0.36570024243631893,1
153,4,4,9,2021,66.04,16.75,110520.0,127983.0,15.8,14.25,12.84,93.62,3,13.99,61.826648000000006,3,2,0,4,3,17463.0,15.800760043431051,26.194000000000003,2,31995.75,0.38718076450466604,1
154,7,3,14,2020,5.0,70.91,259694.0,256017.0,-1.42,11.35,40.55,81.48,1,8.95,4.074000000000001,23,3,4,8,9,-3677.0,-1.415897171286206,48.434,3,25601.7,0.653648168443426,1
155,3,5,6,2025,15.61,54.76,75521.0,92058.0,21.9,-1.89,57.38,73.16,4,20.75,11.420276,17,3,3,10,7,16537.0,21.89722064061652,41.8285,3,11507.25,0.615303377503238,1
156,2,6,7,2023,5.71,24.71,37356.0,44051.0,17.92,9.24,97.83,33.69,4,3.2,1.923699,34,0,1,0,1,6695.0,17.922154406253345,17.683500000000002,1,22025.5,0.44061638603832487,1
157,9,0,11,2020,37.75,65.87,199283.0,193327.0,-2.99,9.36,30.56,99.63,3,17.28,37.610325,62,3,4,11,8,-5956.0,-2.98871454163175,52.9575,3,21480.777777777777,0.6770084022450268,2
158,9,2,7,2023,93.24,19.95,226564.0,224240.0,-1.03,-11.69,88.14,72.72,4,2.57,67.80412799999999,34,3,2,6,9,-2324.0,-1.0257587260111931,32.001,3,22424.0,0.5055826774268538,1
159,2,6,10,2021,51.99,34.59,104542.0,104079.0,-0.44,15.47,49.48,72.53,5,2.24,37.708347,56,2,0,3,3,-463.0,-0.4428841996518146,33.2175,2,26019.75,0.4818239181694397,1
160,4,2,4,2020,44.07,90.07,168304.0,175502.0,4.28,-10.76,92.11,21.07,5,6.52,9.285549,43,3,1,5,5,7198.0,4.27678486548151,68.33749999999999,3,29250.33333333333,0.6838364717212978,2
161,8,4,4,2023,53.61,73.31,64383.0,72496.0,12.6,7.61,26.17,23.75,4,4.94,12.732375,32,0,3,3,2,8113.0,12.60115247813864,59.1145,1,24165.33333333333,0.44349905350204244,1
162,9,5,8,2022,93.0,85.44,97710.0,95153.0,-2.62,1.29,50.08,51.48,5,5.44,47.8764,59,2,1,4,3,-2557.0,-2.616927643025279,74.952,2,23788.25,0.654186177808774,1
163,5,6,3,2026,35.15,16.35,28908.0,33816.0,16.98,16.61,79.61,13.09,2,12.95,4.601135,7,0,0,0,0,4908.0,16.97799916977999,19.6,1,33816.0,0.29987047922686066,0
164,1,5,9,2021,92.89,23.61,284226.0,343227.0,20.76,-7.83,40.33,82.89,2,0.77,76.996521,3,1,4,15,15,59001.0,20.758480927149524,34.04,4,21451.6875,0.41500448341137786,1
165,0,2,1,2020,40.16,61.71,20758.0,23687.0,14.11,1.51,13.3,73.64,4,3.49,29.573824,11,0,3,2,1,2929.0,14.110222564794295,48.667,1,11843.5,0.52112517020358,1
166,9,1,10,2020,71.47,84.42,234794.0,226464.0,-3.55,7.39,28.53,11.19,2,10.3,7.997492999999999,25,3,0,9,8,-8330.0,-3.5477908294079064,70.712,3,25162.666666666668,0.4548769552655175,1
167,4,5,7,2020,28.88,53.12,245985.0,285581.0,16.1,4.19,38.45,50.72,2,7.33,14.647936,47,1,4,12,16,39596.0,16.09691647864707,41.4035,4,16798.882352941175,0.4470990667862243,1
168,4,4,4,2020,12.91,98.66,46711.0,51152.0,9.51,8.46,50.93,51.56,5,9.16,6.656396000000001,29,0,3,2,1,4441.0,9.507396544711096,68.085,1,25576.0,0.7271030520407824,2
169,1,3,7,2026,59.22,13.97,75539.0,71832.0,-4.91,-5.4,28.17,67.34,2,11.08,39.878748,47,0,2,0,1,-3707.0,-4.907398827095937,22.5865,1,35916.0,0.32782703995217694,0
170,2,6,6,2026,67.89,67.26,67567.0,62836.0,-7.0,7.17,72.34,83.81,3,1.91,56.89860900000001,17,2,1,2,3,-4731.0,-7.001938816286057,57.5835,2,15709.0,0.7314801899638006,2
171,5,5,14,2020,76.12,49.72,95156.0,114681.0,20.52,15.51,12.73,93.09,4,2.01,70.86010800000001,15,0,0,2,2,19525.0,20.518937323973265,47.843500000000006,1,38227.0,0.5244993523961342,1
172,4,7,4,2024,58.27,21.57,285779.0,298413.0,4.42,-6.46,19.59,65.78,5,16.33,38.330006,29,1,2,14,11,12634.0,4.420898666452048,28.124,4,24867.75,0.3222343993889276,0
173,9,1,3,2024,94.96,97.72,249024.0,236875.0,-4.88,9.22,61.03,73.84,1,3.21,70.11846399999999,55,1,1,11,11,-12149.0,-4.878646234901054,82.9915,4,19739.58333333333,0.7957291355318653,2
174,8,0,11,2020,71.5,32.7,94916.0,104314.0,9.9,12.01,81.8,43.56,1,5.97,31.1454,30,2,2,5,3,9398.0,9.901386489106155,36.450500000000005,2,26078.5,0.4676496961243399,1
175,1,6,6,2024,82.25,54.45,84262.0,95184.0,12.96,-9.4,45.66,69.55,1,10.96,57.204875,17,3,3,8,10,10922.0,12.961952006835824,53.48650000000001,3,8653.09090909091,0.5517518514828468,1
176,0,1,14,2025,37.2,23.75,226890.0,272922.0,20.29,15.1,65.75,46.35,4,16.42,17.242200000000004,10,3,1,5,5,46032.0,20.28824540526246,25.3405,3,45487.0,0.4025572050081365,1
177,4,3,6,2025,36.59,51.91,153310.0,172235.0,12.34,-11.45,62.22,53.36,4,13.9,19.524424,45,1,3,15,12,18925.0,12.34426978018394,43.1445,4,13248.846153846154,0.5300919929593836,1
178,2,1,4,2023,42.55,81.3,128407.0,156181.0,21.63,7.81,31.91,92.7,3,7.59,39.44385,43,3,1,8,6,27774.0,21.62966193431822,62.4935,3,22311.571428571428,0.7204343927468366,2
179,6,2,11,2022,14.22,35.16,48021.0,53801.0,12.04,4.02,35.64,30.73,4,16.93,4.3698060000000005,62,0,4,4,2,5780.0,12.036400741342328,28.2375,1,17933.666666666668,0.3303908870512437,0
180,9,5,8,2026,81.21,31.13,311352.0,286328.0,-8.04,14.41,47.22,12.19,5,9.9,9.899499,59,1,0,15,13,-25024.0,-8.037205478044143,37.9615,4,20452.0,0.24958985088505858,0
181,7,1,14,2022,12.68,18.14,110396.0,137287.0,24.36,8.2,61.06,25.66,3,6.01,3.2536880000000004,52,0,3,1,2,26891.0,24.35867241566724,15.2285,1,45762.333333333336,0.2874497691873401,0
182,6,2,6,2026,77.4,80.6,26720.0,29807.0,11.55,0.71,95.63,60.16,5,1.25,46.56384,36,0,4,3,3,3087.0,11.553143712574853,68.0575,1,7451.75,0.7759622729235163,2
183,7,1,13,2020,57.34,22.81,46878.0,52585.0,12.17,22.5,85.59,90.0,2,14.03,51.606,21,0,1,0,1,5707.0,12.174154187465335,28.399,1,26292.5,0.6006575670020923,1
184,3,0,10,2025,34.74,78.05,146055.0,162742.0,11.42,17.48,70.08,9.55,4,2.95,3.317670000000001,25,2,1,4,4,16687.0,11.42514806066208,58.123,2,32548.4,0.5284115439540367,1
185,7,4,14,2024,43.67,58.66,238353.0,281733.0,18.2,9.14,29.51,9.57,2,6.34,4.179219000000001,23,3,4,10,8,43380.0,18.19989679173327,47.814,3,31303.666666666668,0.3270698415861313,0
186,4,1,11,2020,11.65,60.71,198981.0,186797.0,-6.12,-8.7,63.5,49.68,1,5.57,5.78772,6,3,1,7,5,-12184.0,-6.123197692241973,42.627,3,31132.83333333333,0.5650692437979477,1
187,5,4,10,2022,79.14,69.51,71415.0,85436.0,19.63,-0.54,72.32,99.13,5,16.78,78.451482,56,0,3,1,3,14021.0,19.633130294756004,63.5265,1,21359.0,0.8125203414034737,2
188,7,7,10,2021,8.99,72.43,123816.0,126070.0,1.82,2.96,17.71,89.42,1,3.79,8.038858,58,2,3,6,4,2254.0,1.8204432383536864,49.446000000000005,2,25214.0,0.6295108100029889,1
189,9,2,8,2023,38.43,22.67,255412.0,280863.0,9.96,-2.7,16.09,80.04,3,0.34,30.759372000000003,41,1,4,15,15,25451.0,9.964684509733294,22.4725,4,17553.9375,0.3361960745242602,1
190,3,5,3,2026,26.36,88.01,95749.0,113984.0,19.04,8.74,39.97,66.95,4,19.94,17.648020000000002,53,2,0,5,3,18235.0,19.04458532203992,65.46950000000001,2,28496.0,0.7099133207133604,2
191,9,4,1,2024,94.59,55.78,112728.0,121353.0,7.65,4.44,60.61,95.76,2,7.05,90.579384,51,1,2,11,14,8625.0,7.651160315094742,56.2325,4,8090.2,0.6715353193185214,2
192,8,4,13,2025,22.27,20.09,77958.0,73614.0,-5.57,-4.04,78.05,34.76,2,1.11,7.741052,21,0,2,1,1,-4344.0,-5.572231201416147,17.679000000000002,1,36807.0,0.36736076516887517,1
193,2,5,6,2022,46.54,92.72,28775.0,33498.0,16.41,1.84,99.32,92.7,5,10.92,43.14258,2,0,0,2,1,4723.0,16.413553431798437,71.214,1,16749.0,0.9670153764405034,2
194,4,6,10,2025,47.8,52.1,183494.0,215978.0,17.7,1.91,21.49,82.61,3,1.92,39.48758,56,2,4,5,7,32484.0,17.70303116178186,43.713,2,26997.25,0.5139517119989373,1
195,5,1,2,2023,64.74,3.62,77899.0,75521.0,-3.05,-8.31,17.89,93.7,5,7.86,60.66138,42,0,3,1,3,-2378.0,-3.052670765991861,16.48,1,18880.25,0.33167281060077713,0
196,9,0,1,2024,63.77,39.7,92178.0,114884.0,24.63,29.93,92.75,49.7,5,3.89,31.69369,11,3,3,10,9,22706.0,24.632775716548416,39.142500000000005,3,11488.4,0.5349606456112385,1
197,8,1,11,2026,79.45,20.85,191430.0,238990.0,24.84,4.01,44.26,87.8,2,0.82,69.7571,30,3,4,10,8,47560.0,24.84459071200961,29.565500000000004,3,26554.444444444445,0.4429344757729733,1
198,1,7,12,2026,85.76,79.0,296038.0,346126.0,16.92,-2.56,25.62,69.5,4,1.75,59.60320000000001,0,1,0,14,14,50088.0,16.91944953012789,68.7645,4,23075.066666666666,0.5922818903390786,1
199,7,0,3,2025,24.23,64.1,209582.0,253993.0,21.19,13.18,64.56,76.48,4,0.25,18.531104,53,1,1,12,9,44411.0,21.19027397390997,46.5485,4,25399.3,0.65761349672877,1
200,8,3,14,2020,22.24,39.87,172384.0,165134.0,-4.21,3.13,12.32,13.52,2,6.1,3.006848,15,2,0,3,4,-7250.0,-4.205726749582328,31.2785,2,33026.8,0.21480522068347108,0
201,3,0,8,2026,77.42,96.58,381228.0,474003.0,24.34,-14.75,49.56,10.57,4,0.64,8.183294,64,1,2,11,12,92775.0,24.335830526614,78.357,4,36461.769230769234,0.5444256251868087,1
202,2,1,10,2025,44.86,61.96,449218.0,558994.0,24.44,19.91,15.23,99.49,2,2.13,44.631214,58,1,3,14,14,109776.0,24.43713297330027,49.5655,4,37266.26666666667,0.5855534522267609,1
203,8,3,0,2023,14.04,98.37,261366.0,268322.0,2.66,1.98,72.29,6.23,3,6.13,0.874692,44,1,0,15,13,6956.0,2.661402018625223,67.668,4,19165.85714285714,0.604025107103716,1
204,6,7,3,2026,45.66,81.4,89740.0,96118.0,7.11,-9.85,57.43,42.61,3,9.5,19.455726,53,2,3,4,4,6378.0,7.107198573657232,63.467,2,19223.6,0.6288731692736874,1
205,3,7,1,2025,19.15,44.98,48884.0,49158.0,0.56,-13.02,84.48,73.36,4,11.7,14.048439999999998,49,2,1,2,2,274.0,0.5605105965141969,34.822,2,16386.0,0.6404370495832088,1
206,3,6,2,2021,63.85,41.62,148048.0,165519.0,11.8,8.92,58.18,21.52,3,5.46,13.740519999999998,60,2,3,4,5,17471.0,11.80090241002918,40.642,2,27586.5,0.368509846899804,1
207,1,2,6,2020,25.85,97.59,28660.0,34519.0,20.44,10.79,19.88,54.8,1,0.15,14.1658,36,0,2,2,0,5859.0,20.443126308443823,68.626,1,34519.0,0.640417123310418,1
208,9,3,1,2020,56.81,9.81,51826.0,64283.0,24.04,-3.85,76.36,47.6,1,4.43,27.041560000000004,51,2,3,6,4,12457.0,24.03619804731216,18.40300000000001,2,12856.6,0.3561489156786556,1
209,6,6,3,2022,36.31,45.94,206834.0,209117.0,1.1,15.4,71.93,43.76,3,6.69,15.889256,53,1,3,12,12,2283.0,1.103783710608507,38.1265,4,16085.923076923076,0.48667264454850384,1
210,8,3,6,2024,27.83,3.84,49112.0,58983.0,20.1,-1.06,69.34,89.51,4,21.57,24.910633,36,2,2,3,5,9871.0,20.0989574849324,11.2975,2,9830.5,0.4697021022217793,1
211,5,3,3,2021,54.57,6.67,131242.0,130499.0,-0.57,-1.78,56.1,68.02,1,4.6,37.118514,7,3,3,9,10,-743.0,-0.5661297450511269,15.939500000000002,3,11863.545454545454,0.34380791073029787,1
212,5,7,3,2023,12.92,71.63,173146.0,213864.0,23.52,-4.72,41.47,77.47,5,13.47,10.009124,53,1,2,13,15,40718.0,23.516569831240687,51.164,4,13366.5,0.6401713659459998,1
213,0,4,5,2025,56.3,17.41,371321.0,405122.0,9.1,12.19,33.85,2.09,3,11.86,1.17667,22,1,4,16,15,33801.0,9.10290557226766,24.3555,4,25320.125,0.11535319318521468,0
214,9,5,0,2026,30.75,29.54,194640.0,231821.0,19.1,20.01,28.51,12.14,4,14.22,3.73305,44,3,2,7,9,37181.0,19.102445540485,27.484,3,23182.1,0.20603101856464412,0
215,4,3,10,2023,53.05,64.39,52895.0,56661.0,7.12,14.28,98.2,60.19,3,6.44,31.930795,58,0,2,1,1,3766.0,7.119765573305606,53.4295,1,28330.5,0.7184019129221879,2
216,5,5,10,2025,50.77,81.18,208529.0,227230.0,8.97,-3.39,93.53,22.46,3,3.65,11.402942,56,3,0,9,9,18701.0,8.968057200677123,63.468500000000006,3,22723.0,0.6391086313971637,1
217,9,5,4,2023,51.05,43.94,66301.0,72957.0,10.04,2.23,89.82,64.58,4,2.21,32.96809,29,0,0,1,2,6656.0,10.039064267507278,39.1025,1,24319.0,0.6080236458437116,1
218,2,4,6,2024,20.01,86.14,20474.0,22901.0,11.85,7.83,77.95,46.05,3,1.67,9.214605,24,0,0,2,0,2427.0,11.854058806290906,60.2435,1,22901.0,0.7144233004549833,2
219,5,5,13,2020,68.94,77.64,326762.0,343742.0,5.2,-7.97,98.62,93.74,4,1.81,64.62435599999999,27,1,2,13,10,16980.0,5.196442670812395,64.5255,4,31249.272727272728,0.8684600312178273,2
220,4,6,8,2024,13.02,13.17,50458.0,50239.0,-0.43,10.86,55.53,84.07,4,5.29,10.945913999999998,41,0,1,1,0,-219.0,-0.4340243370724166,11.958,1,50239.0,0.44666068878482956,1
221,4,4,9,2021,61.3,59.03,304326.0,297561.0,-2.22,-12.61,72.0,87.33,2,5.66,53.53329,48,1,0,13,15,-6765.0,-2.222945131207981,51.4785,4,18597.5625,0.6850719006343196,2
222,5,5,11,2025,54.54,16.01,307086.0,329394.0,7.26,-3.51,82.01,20.4,1,2.09,11.12616,62,1,4,15,12,22308.0,7.264414528829058,21.628,4,25338.0,0.2906047623791969,0
223,7,5,12,2020,38.86,61.6,118488.0,111248.0,-6.11,-1.1,59.88,0.52,5,11.97,0.202072,18,2,4,7,7,-7240.0,-6.110323408277631,49.6075,2,13906.0,0.40084354554813856,1
224,6,3,2,2022,63.27,74.57,263986.0,266557.0,0.97,9.2,39.42,14.89,3,1.21,9.420903,60,3,1,6,8,2571.0,0.9739152833862402,61.306,3,29617.444444444445,0.4382252333034438,1
225,8,3,2,2021,31.39,99.63,232177.0,234019.0,0.79,1.0,89.76,59.3,5,17.27,18.61427,60,1,1,12,9,1842.0,0.7933602380942126,73.62799999999999,4,23401.9,0.8553153332669126,2
226,6,5,12,2022,37.41,69.56,221042.0,220198.0,-0.38,17.63,81.48,9.3,4,15.26,3.47913,18,3,1,6,5,-844.0,-0.3818278879127044,54.985,3,36699.66666666666,0.5327554714224038,1
227,4,0,12,2023,51.17,64.23,169798.0,210245.0,23.82,25.06,60.46,60.35,1,15.42,30.881095,54,3,3,9,8,40447.0,23.82065748713177,54.29650000000001,3,23360.555555555555,0.6159011656869582,1
228,0,4,3,2026,57.35,26.98,157929.0,185429.0,17.41,4.97,15.27,33.42,5,8.18,19.16637,7,3,1,5,8,27500.0,17.412888069955486,30.234,3,20603.222222222223,0.22359270698415867,0
229,6,2,5,2020,64.94,78.86,74681.0,77194.0,3.36,3.06,39.54,43.4,3,11.42,28.18396,16,0,1,1,1,2513.0,3.3649790442013363,65.96000000000001,1,38597.0,0.5806847995749063,1
230,3,2,11,2022,16.2,59.82,75551.0,92363.0,22.25,23.54,67.26,78.57,3,10.24,12.728339999999998,6,0,1,0,0,16812.0,22.25251816653651,43.659,1,92363.0,0.6830327787187406,2
231,5,7,7,2020,18.28,83.98,350286.0,355588.0,1.51,20.43,26.6,36.22,2,18.85,6.621016000000001,39,1,4,15,17,5302.0,1.5136202988415182,61.0705,4,19754.88888888889,0.524253595031716,1
232,9,6,0,2022,48.42,2.42,179802.0,162451.0,-9.65,-12.68,36.89,94.07,5,1.41,45.548694,44,3,0,6,6,-17351.0,-9.65005950990534,11.4685,3,23207.28571428572,0.3632559529739962,1
233,1,2,5,2025,43.15,87.27,217661.0,207039.0,-4.88,-0.33,51.24,48.3,3,5.14,20.84145,8,3,4,9,9,-10622.0,-4.880065790380455,66.1265,3,20703.9,0.6428614127727408,1
234,8,2,5,2020,19.34,72.79,110972.0,119092.0,7.32,0.43,78.9,15.89,1,16.61,3.073126,8,2,2,3,3,8120.0,7.31716108567927,53.673,2,29773.0,0.5685829099000365,1
235,4,1,4,2020,52.72,75.14,101839.0,106319.0,4.4,2.96,33.55,24.7,2,1.0,13.02184,43,2,2,4,5,4480.0,4.399100541050089,59.535,2,17719.833333333332,0.4635581681113214,1
236,3,3,1,2023,73.44,27.19,17412.0,18372.0,5.51,2.29,15.88,48.76,3,14.93,35.809344,51,0,1,1,1,960.0,5.5134390075809785,34.601,1,9186.0,0.3000498156819767,0
237,3,7,4,2023,12.35,90.64,308783.0,349218.0,13.09,13.84,41.26,89.98,1,24.24,11.11253,29,1,2,12,12,40435.0,13.094956652406385,65.022,4,26862.92307692308,0.7898309587858258,2
238,9,7,9,2020,26.53,96.34,149114.0,144664.0,-2.98,-0.29,75.77,98.13,3,15.63,26.033889,48,3,1,6,5,-4450.0,-2.984293895945384,70.2715,3,24110.666666666668,0.9375975557105378,2
239,1,1,6,2021,42.96,19.81,86896.0,88606.0,1.97,4.64,64.77,34.95,3,4.66,15.014520000000005,14,3,4,10,8,1710.0,1.9678696372675384,22.1675,3,9845.111111111111,0.3221746205705556,0
240,2,0,10,2025,7.99,22.53,297109.0,335348.0,12.87,16.49,57.11,11.48,3,2.01,0.917252,25,1,3,14,15,38239.0,12.870360709369288,16.544,4,20959.25,0.21905615887881508,0
241,7,7,5,2021,60.21,6.77,80456.0,91133.0,13.27,5.86,51.25,48.47,1,8.28,29.183787,37,0,3,3,3,10677.0,13.270607537038876,17.6845,1,22783.25,0.2852977317259473,0
242,9,2,2,2025,36.6,85.0,104318.0,98888.0,-5.21,-5.1,68.59,54.54,5,23.63,19.96164,60,2,4,5,5,-5430.0,-5.205237830479879,66.11449999999999,2,16481.333333333332,0.7316595264189166,2
243,7,6,7,2021,5.0,80.64,81974.0,95315.0,16.28,-2.99,24.82,33.02,2,6.46,1.6510000000000002,34,2,1,2,2,13341.0,16.274672457120552,54.385,2,31771.666666666668,0.5067981800670851,1
244,5,4,9,2026,62.97,20.49,38914.0,35125.0,-9.74,-10.63,98.65,77.2,5,2.92,48.61284,3,0,1,1,0,-3789.0,-9.736855630364394,26.3505,1,35125.0,0.5692936136295706,1
245,1,4,14,2022,26.9,46.39,217108.0,224913.0,3.59,36.93,19.49,65.68,2,1.8,17.667920000000002,40,3,2,8,6,7805.0,3.5949849844317114,35.8035,3,32130.42857142857,0.4276975191790376,1
246,5,6,13,2026,67.55,77.56,370418.0,415918.0,12.28,-9.38,35.84,79.29,2,1.13,53.560395,26,1,2,11,12,45500.0,12.283420352142716,64.0935,4,31993.69230769231,0.6484142007904089,1
247,0,5,11,2020,50.43,79.79,81877.0,79253.0,-3.21,13.53,24.22,69.59,1,0.68,35.094237,6,2,3,5,6,-2624.0,-3.204807210816224,62.0515,2,11321.857142857143,0.6070539005678988,1
248,0,6,7,2026,65.53,85.72,301841.0,360042.0,19.28,0.96,26.58,89.4,2,3.35,58.58382,47,1,1,10,10,58201.0,19.28200608929867,69.3265,4,32731.090909090908,0.7022616319617416,2
249,5,0,1,2021,55.8,44.03,150794.0,175901.0,16.65,19.12,97.04,41.78,3,0.24,23.31324,51,1,2,11,11,25107.0,16.64986670557184,39.8155,4,14658.416666666666,0.5313539902361264,1
250,7,3,3,2024,68.89,63.47,123576.0,150438.0,21.74,14.86,24.6,1.26,1,1.87,0.8680140000000001,7,3,0,8,7,26862.0,21.73723053020004,55.314,3,18804.75,0.304845405333599,0
251,2,1,10,2026,39.18,71.94,134214.0,152837.0,13.88,1.47,26.87,85.82,3,1.94,33.624275999999995,58,2,2,5,4,18623.0,13.875601651094522,54.888,2,30567.4,0.6371558566636777,1
252,3,2,1,2024,67.33,71.02,38224.0,42535.0,11.28,3.82,51.33,35.78,2,13.17,24.090674,49,2,2,4,5,4311.0,11.278254499790709,61.6045,2,7089.166666666667,0.5446049616419247,1
253,5,6,6,2022,44.59,33.52,66171.0,60276.0,-8.91,10.47,19.06,23.99,4,8.41,10.697140999999998,36,2,1,4,3,-5895.0,-8.908736455546991,31.9675,2,15069.0,0.2430208229550663,0
254,7,6,3,2026,9.94,45.04,60893.0,55624.0,-8.65,20.21,41.71,84.14,4,12.17,8.363515999999999,53,0,1,0,0,-5269.0,-8.652882925787857,33.0895,1,55624.0,0.5674936069874796,1
255,8,2,13,2025,42.99,63.41,214045.0,205729.0,-3.89,16.88,71.77,6.96,4,11.79,2.992104,9,3,0,7,6,-8316.0,-3.885164334602536,51.583,3,29389.85714285714,0.463989904021786,1
256,2,2,7,2024,12.24,22.72,80428.0,83595.0,3.94,-8.46,72.47,51.27,2,8.71,6.275448,47,2,3,5,5,3167.0,3.93768339384294,18.5225,2,13932.5,0.4217196373418352,1
257,2,3,5,2024,21.37,3.32,66713.0,61026.0,-8.52,6.8,88.41,76.61,5,5.14,16.371557,8,0,0,0,2,-5687.0,-8.524575420083043,7.203,1,20342.0,0.459260735279466,1
258,3,0,1,2024,65.19,26.03,157673.0,196825.0,24.83,24.0,19.99,44.71,5,6.73,29.146449,46,1,0,11,15,39152.0,24.83113786126984,30.967,4,12301.5625,0.2533359901697054,0
